Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Age,Customer_Tenure_Days,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Avg_Spending_Per_Purchase,Digital_Engagement,Deal_Dependency,Education_Encoded,Customer_Activity_Level_Encoded,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Preferred_Shopping_Channel_Catalog,Preferred_Shopping_Channel_Deals,Preferred_Shopping_Channel_None,Preferred_Shopping_Channel_Store,Preferred_Shopping_Channel_Web,Product_Preference_Fish,Product_Preference_Fruits,Product_Preference_Gold,Product_Preference_Meat,Product_Preference_Sweets,Product_Preference_Wines,Income_log,Total_Spending_log,Avg_Spending_Per_Purchase_log,MntWines_log,MntFruits_log,MntMeatProducts_log,MntFishProducts_log,MntSweetProducts_log,MntGoldProds_log,Customer_Age_scaled,Customer_Tenure_Days_scaled,Recency_scaled,Total_Purchases_scaled,Digital_Engagement_scaled,Deal_Dependency_scaled,Income_log_scaled,Total_Spending_log_scaled,Avg_Spending_Per_Purchase_log_scaled,MntWines_log_scaled,MntFruits_log_scaled,MntMeatProducts_log_scaled,MntFishProducts_log_scaled,MntSweetProducts_log_scaled,MntGoldProds_log_scaled,Total_Children_scaled,Family_Size_scaled,Total_Campaign_Acceptance_scaled,NumDealsPurchases_scaled,NumWebPurchases_scaled,NumCatalogPurchases_scaled,NumStorePurchases_scaled,NumWebVisitsMonth_scaled,Education_Encoded_scaled,Customer_Activity_Level_Encoded_scaled
68657.0,4,482,34,471,119,68,22,1,3,5,9,7,0,0,0,0,0,0,0,68,495,0,2,1196,18,0,66.44444444444444,10,0.05555555555555555,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.13689293754577,7.087573705557973,4.211304213723279,6.180016653652572,3.5553480614894135,6.156978985585555,4.787491742782046,4.23410650459726,3.1354942159291497,1.3333333333333333,0.39655172413793105,-0.9,0.23076923076923078,0.25,-0.6419753086419753,0.4438150209591567,0.40811470778361025,0.6917827428236007,0.3377704213480324,0.4793580006964157,0.7401072261746632,0.8731153335702893,0.7189299498162411,-0.047907629659445665,-1.0,-1.0,0.0,-0.5,-0.25,0.75,0.8,0.25,1.0,0.5
49389.0,55,40,0,19,2,1,3,1,2,0,3,7,0,0,0,0,0,0,0,63,305,2,3,65,6,0,10.833333333333334,9,0.16666666666666666,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10.807503253534671,4.189654742026425,2.4709204078132605,3.713572066704308,0.0,2.995732273553991,1.0986122886681098,0.6931471805599453,1.3862943611198906,1.0555555555555556,-0.14942528735632185,0.12,-0.6923076923076923,0.0,0.0,-0.06027236492271772,-0.6635083853900678,-0.49014000856964185,-0.4828234042714047,-0.7755238700769802,-0.4674779179008721,-0.576043627965019,-0.5308733279587541,-1.0529256415547674,1.0,0.0,0.0,-0.5,-0.5,-0.5,-0.4,0.25,1.0,0.0
67353.0,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,0,44,181,1,3,913,28,0,32.607142857142854,7,0.17857142857142858,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.117717571314712,6.81783057145415,3.5147386294101755,6.555356891810665,2.8903717578961645,5.0238805208462765,0.0,2.1972245773362196,3.58351893845611,0.0,-0.5057471264367817,-0.24,1.0,-0.5,0.06878306878306886,0.41446965677217096,0.3083662416020595,0.21873380434149284,0.4626472921153385,0.2446505421182259,0.3072675912337357,-1.007628303794069,0.0,0.20950887690840939,0.0,0.0,0.0,1.5,0.25,1.0,1.4,-1.0,2.0,0.0
23718.0,76,6,3,14,15,7,36,3,3,1,2,7,0,0,0,0,0,0,0,38,301,1,3,81,9,0,9.0,10,0.3333333333333333,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10.074031693706946,4.406719247264253,2.302585092994046,1.9459101490553132,1.3862943611198906,2.70805020110221,2.772588722239781,2.0794415416798357,3.6109179126442243,-0.3333333333333333,-0.16091954022988506,0.54,-0.46153846153846156,0.25,0.9629629629629629,-1.182753666431238,-0.5832399791825652,-0.6044592396335859,-1.0709300510135173,-0.2862227858405282,-0.577371459454412,0.08157014887009044,-0.041572243722302185,0.2252511961698712,0.0,0.0,0.0,0.5,-0.25,-0.25,-0.6,0.25,-1.0,-0.5
42429.0,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,41,139,1,2,67,7,0,9.571428571428571,6,0.2857142857142857,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,10.65561093819637,4.219507705176107,2.3581549441488563,4.02535169073515,0.0,1.9459101490553132,1.0986122886681098,0.0,1.6094379124341003,-0.16666666666666666,-0.6264367816091954,1.0,-0.6153846153846154,-0.75,0.6878306878306878,-0.2927234825231391,-0.6524690412560705,-0.5667208562101296,-0.37909334855171994,-0.7755238700769802,-0.8685062832737553,-0.576043627965019,-0.7755238700769802,-0.9247165705944205,0.0,-1.0,0.0,0.0,-0.75,-0.25,-0.4,-0.25,0.0,-0.5
48948.0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,71,514,0,1,902,24,2,37.583333333333336,13,0.08333333333333333,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.79853421874079,6.805722553416985,3.6528204042982337,6.082218910376446,2.1972245773362196,5.332718793265369,5.081404364984463,3.912023005428146,3.7612001156935624,1.5,0.4511494252873563,0.08,0.6923076923076923,1.0,-0.48148148148148145,-0.073998287508014,0.30388881076135155,0.3125073678156832,0.30523280638738176,0.0,0.4252427268901284,0.9885775262689339,0.6052486063887117,0.31159714487129303,-1.0,-2.0,2.0,0.0,0.75,2.0,0.0,0.0,2.0,0.0
80011.0,3,421,76,536,82,178,102,2,8,6,5,4,0,0,0,0,0,0,0,34,427,1,3,1395,21,0,66.42857142857143,12,0.09523809523809523,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.289931902407144,7.241366283322318,4.211068836530242,6.045005314036012,4.343805421853684,6.285998094508865,4.418840607796598,5.187385805840755,4.634728988229636,-0.5555555555555556,0.20114942528735633,-0.92,0.46153846153846156,0.75,-0.4126984126984127,0.678020934136566,0.4649857521312886,0.6916228943702513,0.29285172653355124,0.7576488544432298,0.7893920727653069,0.7282924672799496,1.0553957169436532,0.8134907669154694,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.5,0.0,0.5
20559.0,88,13,1,29,3,0,7,2,2,0,3,8,0,0,0,0,0,0,0,29,475,1,3,53,7,0,7.571428571428571,10,0.2857142857142857,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9.931102719569102,3.9889840465642745,2.1484344131667874,2.6390573296152584,0.6931471805599453,3.4011973816621555,1.3862943611198906,0.0,2.0794415416798357,-0.8333333333333334,0.3390804597701149,0.78,-0.6153846153846154,0.25,0.6878306878306878,-1.4014875747387485,-0.7377145154049668,-0.7091454559795866,-0.840317816859585,-0.5308733279587541,-0.31259167029201684,-0.4630290774619893,-0.7755238700769802,-0.6546718917377307,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.4,0.5,1.0,-0.5
21994.0,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,57,553,1,3,22,4,0,5.5,5,0.25,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,9.99857043378282,3.1354942159291497,1.8718021769015913,2.302585092994046,0.0,1.9459101490553132,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.7222222222222222,0.5632183908045977,-0.9,-0.8461538461538461,-1.0,0.48148148148148157,-1.2982371533069936,-1.0533270027820778,-0.8970108754924192,-0.9522631819915691,-0.7755238700769802,-0.8685062832737553,-0.4630290774619893,-0.5308733279587541,-1.0529256415547674,0.0,0.0,0.0,-0.5,-1.0,-0.5,-0.4,-0.25,0.0,0.5
51373.0,80,81,11,50,3,2,39,1,1,3,4,2,0,0,0,0,0,0,0,55,237,0,1,186,9,0,20.666666666666668,3,0.1111111111111111,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10.846887486888901,5.231108616854587,3.0757749812275277,4.406719247264253,2.4849066497880004,3.9318256327243257,1.3862943611198906,1.0986122886681098,3.6888794541139363,0.6111111111111112,-0.3448275862068966,0.62,-0.46153846153846156,-1.5,-0.32098765432098764,0.0,-0.2783885677603167,-0.07937349880614086,-0.25221117011747224,0.10153914919796193,-0.10989354155354014,-0.4630290774619893,-0.3877619350384901,0.27004467885669003,-1.0,-2.0,0.0,-0.5,-0.75,0.25,-0.2,-1.0,2.0,-0.5
7500.0,19,3,1,10,3,2,12,3,2,0,3,5,0,0,0,0,0,0,0,39,271,1,3,31,8,0,3.875,7,0.375,3,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8.922791623969637,3.4657359027997265,1.5841201044498106,1.3862943611198906,0.6931471805599453,2.3978952727983707,1.3862943611198906,1.0986122886681098,2.5649493574615367,-0.2777777777777778,-0.2471264367816092,-0.6,-0.5384615384615384,-0.5,1.2037037037037037,-2.944574468496162,-0.9312067425426861,-1.0923804172245828,-1.2571159733443953,-0.5308733279587541,-0.6958495530356731,-0.4630290774619893,-0.3877619350384901,-0.3757191474672522,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.4,-0.25,1.0,0.5
79941.0,72,123,164,266,227,30,174,1,2,4,9,1,0,0,0,0,0,0,0,38,2,0,1,984,16,0,61.5,3,0.0625,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,11.289056650716423,6.892641641172089,4.135166556742356,4.820281565605037,5.10594547390058,5.58724865840025,5.429345628954441,3.4339872044851463,5.1647859739235145,-0.3333333333333333,-1.0201149425287357,0.46,0.07692307692307693,-1.5,-0.6018518518518519,0.6766814770795286,0.336030669401335,0.6400764302746433,-0.11461769376890923,1.0266508530557896,0.5224722416542271,1.1252646170351268,0.436522943019284,1.1180396247767563,-1.0,-2.0,0.0,-0.5,-0.5,0.5,0.8,-1.25,0.0,-0.5
7500.0,24,3,18,14,15,22,50,3,3,1,3,9,0,0,0,0,0,0,1,18,598,0,2,122,10,1,12.2,12,0.3,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8.922791623969637,4.812184355372417,2.580216829592325,1.3862943611198906,2.9444389791664403,2.70805020110221,2.772588722239781,3.1354942159291497,3.9318256327243257,-1.4444444444444444,0.6925287356321839,-0.5,-0.38461538461538464,0.75,0.7703703703703704,-2.944574468496162,-0.43330280744213806,-0.4159150433017064,-1.2571159733443953,0.2637338989659208,-0.577371459454412,0.08157014887009044,0.33116801477775093,0.40963152180849455,-1.0,-1.0,1.0,0.5,-0.25,-0.25,-0.4,0.75,-1.0,0.5
41728.0,92,13,6,15,3,5,13,1,2,0,2,10,0,0,0,0,0,0,0,46,402,1,3,55,5,0,11.0,12,0.2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,10.638951609723101,4.02535169073515,2.4849066497880004,2.6390573296152584,1.9459101490553132,2.772588722239781,1.3862943611198906,1.791759469228055,2.6390573296152584,0.1111111111111111,0.12931034482758622,0.86,-0.7692307692307693,0.75,0.1925925925925927,-0.3182183833906313,-0.7242661036901205,-0.4806417257539197,-0.840317816859585,-0.08870296647731721,-0.5527179709905995,-0.4630290774619893,-0.14311139292026412,-0.3331397665950483,0.0,0.0,0.0,-0.5,-0.5,-0.5,-0.6,1.0,0.0,-0.5
51373.0,96,48,5,48,6,10,7,3,2,1,4,6,0,0,0,0,0,0,0,63,180,3,4,124,10,0,12.4,8,0.3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10.846887486888901,4.8283137373023015,2.5952547069568657,3.8918202981106265,1.791759469228055,3.8918202981106265,1.9459101490553132,2.3978952727983707,2.0794415416798357,1.0555555555555556,-0.5086206896551724,0.94,-0.38461538461538464,-0.25,0.7703703703703704,0.0,-0.42733831417224394,-0.40570257790789155,-0.4235196603747745,-0.14311139292026412,-0.12517543890733063,-0.24318664449800542,0.07082795084356677,-0.6546718917377307,2.0,1.0,0.0,0.5,-0.5,-0.25,-0.2,0.0,0.0,-0.5
72550.0,39,826,50,317,50,38,38,9,5,2,12,8,0,0,0,0,0,0,0,60,599,2,4,1319,28,0,47.107142857142854,13,0.32142857142857145,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.19204504181486,7.1853870155804165,3.87343066623516,6.717804695023691,3.9318256327243257,5.762051382780177,3.9318256327243257,3.6635616461296463,3.6635616461296463,0.8888888888888888,0.6954022988505747,-0.2,1.0,1.0,0.8941798941798944,0.528218028753271,0.44428514703981,0.462327359755758,0.5166941841507227,0.6122380649615098,0.5892462685916802,0.5369709225380106,0.5175526480805436,0.2554981117643361,1.0,1.0,0.0,3.5,0.25,0.0,1.4,0.5,2.0,0.0
65486.0,29,245,19,125,37,67,14,1,4,2,10,2,0,0,0,0,0,0,0,57,49,1,2,507,17,0,29.823529411764707,6,0.058823529411764705,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,11.089606928642473,6.230481447578482,3.4282783402648263,5.5053315359323625,2.995732273553991,4.836281906951478,3.6375861597263857,4.219507705176107,2.70805020110221,0.7222222222222222,-0.8850574712643678,-0.4,0.15384615384615385,-0.75,-0.6230936819172113,0.37145003269787585,0.09117007676056434,0.16001722556966655,0.11330057322403712,0.28183818133320476,0.23560557943114058,0.4213803280400368,0.7137772141594719,-0.2934993113628321,0.0,-1.0,0.0,-0.5,0.0,0.0,1.0,-1.0,0.0,0.5
79143.0,2,650,37,780,27,167,32,1,6,9,13,3,0,0,0,0,0,0,0,50,688,0,2,1693,29,0,58.37931034482759,9,0.034482758620689655,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11.279024257003059,7.434847875211999,4.083945855001202,6.478509642208569,3.6375861597263857,6.660575149839686,3.332204510175204,5.123963979403259,3.4965075614664802,0.3333333333333333,0.9511494252873564,-0.94,1.0769230769230769,0.0,-0.7637292464878672,0.6613282241800316,0.5365334194685125,0.6052916244607657,0.43707997190347814,0.5083844410841468,0.932479192668824,0.30141258183407427,1.0330105949158508,0.15951573240067232,-1.0,-1.0,0.0,-0.5,0.5,1.75,1.6,-0.75,1.0,0.5
35790.0,54,12,6,20,30,1,3,2,2,0,3,7,0,0,0,0,0,0,0,37,544,1,2,72,7,0,10.285714285714286,9,0.2857142857142857,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,10.485451744135313,4.290459441148391,2.423537703411708,2.5649493574615367,1.9459101490553132,3.044522437723423,3.4339872044851463,0.6931471805599453,1.3862943611198906,-0.3888888888888889,0.5373563218390804,0.1,-0.6153846153846154,0.0,0.6878306878306878,-0.5531296442264743,-0.6262317586662209,-0.5223183684030078,-0.864973770899795,-0.08870296647731721,-0.448840246502505,0.3413974350728991,-0.5308733279587541,-1.0529256415547674,0.0,-1.0,0.0,0.0,-0.5,-0.5,-0.4,0.25,0.0,0.0
82582.0,54,510,120,550,156,40,241,1,4,9,7,1,1,0,0,1,0,0,1,37,23,0,1,1617,21,3,77.0,5,0.047619047619047616,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11.321559127189037,7.388946097618437,4.356708826689592,6.236369590203704,4.795790545596741,6.311734809152915,5.056245805348308,3.713572066704308,5.488937726156687,-0.3888888888888889,-0.9597701149425287,0.1,0.46153846153846156,-1.0,-0.6878306878306878,0.7264222224491218,0.5195593751608556,0.7905293639073061,0.3565192195306826,0.9171797717641137,0.7992234073913516,0.9786941043220889,0.5352041322794227,1.304283837344046,-1.0,-2.0,3.0,-0.5,0.0,1.75,0.4,-1.25,0.0,0.0
66373.0,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,36,383,2,4,606,23,0,26.347826086956523,7,0.30434782608695654,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.103060692517378,6.408528791059498,3.308637040771291,5.796057750765372,2.302585092994046,4.8283137373023015,2.5649493574615367,3.2188758248682006,4.700480365792417,-0.4444444444444444,0.07471264367816093,0.16,0.6153846153846154,-0.5,0.7954911433172305,0.3920392405303356,0.15701030464601395,0.07876688676654087,0.21002609387838853,0.03718763921497886,0.23256176660337322,0.0,0.36059806427048563,0.8512687935805415,1.0,1.0,0.0,2.5,0.0,0.0,1.0,-0.75,0.0,0.0
82384.0,55,984,51,432,180,120,190,1,3,10,13,1,0,0,1,0,0,0,1,59,588,0,2,1957,27,2,72.48148148148148,4,0.037037037037037035,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,11.319158660491532,7.579678823090456,4.297033421840489,6.892641641172089,3.9512437185814275,6.07073772800249,5.198497031265826,4.795790545596741,5.25227342804663,0.8333333333333334,0.6637931034482759,0.12,0.9230769230769231,-1.25,-0.7489711934156378,0.7227486253658532,0.5900905376301769,0.7500028326615861,0.5748629827763788,0.6190917972785056,0.7071633685923571,1.0345768300636031,0.9171797717641137,1.1683063035481107,-1.0,-1.0,2.0,-0.5,-0.25,2.0,1.6,-1.25,1.0,0.0
70287.0,30,295,35,482,121,120,40,1,5,5,10,3,0,0,0,0,0,0,1,48,454,0,1,1093,21,1,52.04761904761905,8,0.047619047619047616,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11.160356366215561,6.9975959829819265,3.971189982763806,5.69035945432406,3.58351893845611,6.180016653652572,4.804021044733257,4.795790545596741,3.713572066704308,0.2222222222222222,0.27873563218390807,-0.38,0.46153846153846156,-0.25,-0.6878306878306878,0.4797226980847771,0.3748417948426076,0.5287172905132695,0.1748599401779516,0.48930108423645197,0.7489075344853028,0.8796087921797341,0.9171797717641137,0.28423203449009354,-1.0,-2.0,1.0,-0.5,0.25,0.75,1.0,-0.75,0.0,0.5
27938.0,31,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,0,26,63,1,2,29,6,0,4.833333333333333,4,0.16666666666666666,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10.237778841189767,3.4011973816621555,1.7635885922613586,2.6390573296152584,0.0,2.1972245773362196,1.0986122886681098,0.6931471805599453,1.791759469228055,-1.0,-0.8448275862068966,-0.36,-0.6923076923076923,-1.25,0.0,-0.9321602947291424,-0.9550724787901951,-0.9705004685705578,-0.840317816859585,-0.7755238700769802,-0.7725050540976793,-0.576043627965019,-0.5308733279587541,-0.8199621321402158,0.0,-1.0,0.0,-0.5,-0.75,-0.5,-0.2,-0.75,0.0,0.0
51373.0,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,32,378,1,2,46,7,0,6.571428571428571,8,0.2857142857142857,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10.846887486888901,3.8501476017100584,2.0243817644968085,2.4849066497880004,1.3862943611198906,3.1354942159291497,1.0986122886681098,1.0986122886681098,1.9459101490553132,-0.6666666666666666,0.0603448275862069,0.16,-0.6153846153846154,-0.25,0.6878306878306878,0.0,-0.7890549229015935,-0.793391613255783,-0.8916042300028858,-0.2862227858405282,-0.41408934665237235,-0.576043627965019,-0.3877619350384901,-0.731393516412085,0.0,-1.0,0.0,0.0,-0.5,-0.5,-0.4,0.0,0.0,0.0
55954.0,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,0,46,119,1,3,518,19,0,27.263157894736842,15,0.15789473684210525,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10.932303075252127,6.251903883165888,3.3415591153424242,6.104793232414985,0.0,3.367295829986474,0.0,0.0,3.784189633918261,0.1111111111111111,-0.6839080459770115,0.28,0.3076923076923077,1.5,-0.050682261208576995,0.13071727118852317,0.09909189133729565,0.10112479932959265,0.31274335391007707,-0.7755238700769802,-0.3255419439953788,-1.007628303794069,-0.7755238700769802,0.32480597280315754,0.0,0.0,0.0,0.5,1.0,0.0,0.2,0.25,2.0,-0.5
75777.0,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,0,1,32,361,0,1,1438,21,3,68.47619047619048,4,0.047619047619047616,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,11.2355632920364,7.271703706887368,4.240984110799363,6.569481420414296,3.295836866004329,6.289715570908998,4.248495242049359,2.6390573296152584,4.394449154672439,-0.6666666666666666,0.011494252873563218,-0.74,0.46153846153846156,-1.25,-0.6878306878306878,0.594816960223117,0.47620424515639387,0.7119388402856145,0.46734656694326626,0.38776193503849,0.7908121356971768,0.6613730907052233,0.15594757564090878,0.6754358957375127,-1.0,-2.0,3.0,-0.5,-0.25,1.0,1.2,-1.25,1.0,0.5
66653.0,18,452,18,102,16,18,6,4,4,2,12,3,0,0,0,0,0,0,0,39,661,2,4,612,22,0,27.818181818181817,7,0.18181818181818182,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,11.107270338809778,6.418364935936212,3.36100650107891,6.115892125483034,2.9444389791664403,4.634728988229636,2.833213344056216,2.9444389791664403,1.9459101490553132,-0.2777777777777778,0.8735632183908046,-0.62,0.5384615384615384,-0.5,0.08754208754208763,0.3984815479189056,0.1606476182252876,0.11433183307641288,0.31643599033541864,0.2637338989659208,0.15861307218163676,0.10538624670896068,0.2637338989659208,-0.731393516412085,1.0,1.0,0.0,1.0,0.0,0.0,1.4,-0.75,0.0,0.5
61823.0,26,523,7,134,37,14,169,4,8,2,10,7,0,0,0,0,0,0,0,62,497,1,2,884,24,0,36.833333333333336,15,0.16666666666666666,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,11.03204691757219,6.785587645007929,3.6331905482533475,6.261491684321042,2.0794415416798357,4.90527477843843,3.6375861597263857,2.70805020110221,5.135798437050262,1.0,0.40229885057471265,-0.46,0.6923076923076923,1.5,0.0,0.2833620417249315,0.29644311158838826,0.29917641553536495,0.36487741878981317,-0.041572243722302185,0.2619606140880888,0.4213803280400368,0.18029903213524281,1.1013845829883637,0.0,-1.0,0.0,1.0,1.0,0.0,1.0,0.25,0.0,0.5
67680.0,8,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0,0,63,384,1,2,606,19,0,31.894736842105264,12,0.05263157894736842,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,11.122560769584661,6.408528791059498,3.493312670569961,6.304448802421981,0.0,3.8918202981106265,0.0,1.9459101490553132,1.9459101490553132,1.0555555555555556,0.07758620689655173,-0.82,0.3076923076923077,0.75,-0.6588693957115009,0.42188153174492804,0.15701030464601395,0.20418308964415435,0.37916938629095653,-0.7755238700769802,-0.12517543890733063,-1.007628303794069,-0.08870296647731721,-0.731393516412085,0.0,-1.0,0.0,-0.5,0.75,0.25,0.6,-0.25,2.0,0.5
70666.0,29,398,40,367,119,122,30,1,7,4,4,4,0,0,0,0,0,0,0,66,206,0,2,1076,16,0,67.25,11,0.0625,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,11.165733981956047,6.981934677156389,4.223177434065069,5.988961416889864,3.713572066704308,5.908082938168931,4.787491742782046,4.812184355372417,3.4339872044851463,1.2222222222222223,-0.4339080459770115,-0.4,0.07692307692307693,0.5,-0.6018518518518519,0.48795242837835595,0.3690503917001784,0.6998460385211429,0.2742057467271763,0.5352041322794227,0.6450298099972086,0.8731153335702893,0.9229660673179124,0.12359411675246054,-1.0,-1.0,0.0,-0.5,0.75,0.5,-0.2,-0.5,0.0,0.5
25721.0,75,1,3,6,3,6,15,1,1,1,2,7,0,0,0,0,0,0,1,43,405,1,3,34,5,1,6.8,8,0.2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.155101935826032,3.5553480614894135,2.0541237336955462,0.6931471805599453,1.3862943611198906,1.9459101490553132,1.3862943611198906,1.9459101490553132,2.772588722239781,-0.05555555555555555,0.13793103448275862,0.52,-0.7692307692307693,-0.25,0.1925925925925927,-1.0586863734760532,-0.8980690116780572,-0.7731933616127528,-1.4877282074983278,-0.2862227858405282,-0.8685062832737553,-0.4630290774619893,-0.08870296647731721,-0.25641814192069373,0.0,0.0,1.0,-0.5,-0.75,-0.25,-0.6,0.25,0.0,-0.5
32474.0,0,10,0,1,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,47,50,2,4,11,4,0,2.75,8,0.25,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10.3882258415388,2.4849066497880004,1.3217558399823195,2.3978952727983707,0.0,0.6931471805599453,0.0,0.0,0.0,0.16666666666666666,-0.882183908045977,-0.98,-0.8461538461538461,-0.25,0.48148148148148157,-0.7019210407361187,-1.2939081469693843,-1.2705562266487218,-0.9205531871755583,-0.7755238700769802,-1.347057338477785,-1.007628303794069,-0.7755238700769802,-1.849433141188841,1.0,1.0,0.0,-0.5,-0.75,-0.5,-0.6,0.25,0.0,0.5
88194.0,19,688,14,309,201,24,38,1,11,10,10,5,1,0,0,1,0,0,1,35,103,1,2,1274,32,3,39.8125,16,0.03125,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,11.387305551045577,7.150701457592526,3.70898840703665,6.535241271013659,2.70805020110221,5.736572297479192,5.308267697401205,3.2188758248682006,3.6635616461296463,-0.5,-0.7298850574712644,-0.6,1.3076923076923077,1.75,-0.7824074074074073,0.8270384364402319,0.431458754926298,0.35065196564026463,0.4559547621830325,0.18029903213524281,0.5795133474700859,1.0776997205029695,0.36059806427048563,0.2554981117643361,0.0,-1.0,3.0,-0.5,1.75,2.0,1.0,-0.25,-1.0,0.5
69096.0,4,247,49,159,7,82,109,1,5,2,10,4,0,0,0,0,0,0,0,56,276,1,3,653,18,0,36.27777777777778,9,0.05555555555555555,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,11.143266593473202,6.483107351457199,3.618397379075517,5.5134287461649825,3.912023005428146,5.075173815233827,2.0794415416798357,4.418840607796598,4.700480365792417,0.6666666666666666,-0.23275862068965517,-0.9,0.23076923076923078,0.0,-0.6419753086419753,0.4535690591422747,0.18458875269220404,0.2891301354234072,0.1159945403850232,0.6052486063887117,0.3268614495863134,-0.19072946429594947,0.7841329828271124,0.8512687935805415,0.0,0.0,0.0,-0.5,0.25,0.0,1.0,-0.5,0.0,0.5
74854.0,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,0,44,448,3,5,1562,19,0,82.21052631578948,7,0.3684210526315789,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,11.223308187883937,7.354362330421477,4.421373858043031,6.75343791859778,4.0943445622221,6.1903154058531475,4.07753744390572,3.4011973816621555,4.30406509320417,0.0,0.2614942528735632,0.82,0.3076923076923077,-0.5,1.165692007797271,0.5760621427051626,0.5067706243215152,0.83444443109918,0.5285494690440247,0.6696001163716948,0.7528416216644517,0.5942131229410537,0.42494957425346885,0.6235049459869083,2.0,2.0,0.0,2.5,-0.5,0.75,0.0,-0.25,0.0,-0.5
